id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2024-11-002741,toctoc,Ñuñoa,Metropolitana,17.3,UF,42.6,2024-10-18 00:00:00.000000,2024-11-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-11-005101,toctoc,Lo Barnechea,Metropolitana,825000.0,CLP,44.3,2024-09-29 00:00:00.000000,2024-11-29 00:00:00.000000,departamento,arriendo,agency
TT-2024-11-002612,toctoc,Ñuñoa,Metropolitana,25.0,UF,63.1,2024-11-03 00:00:00.000000,2024-11-15 00:00:00.000000,departamento,Arriendo,agency
TT-2024-11-000851,toctoc,Estación Central,Metropolitana,450000.0,CLP,36.6,2024-09-21 00:00:00.000000,2024-11-01 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-11-002885,toctoc,Providencia,Metropolitana,23.78,UF,41.8,2024-10-03 00:00:00.000000,2024-11-15 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2024-11-003180,toctoc,Santiago,Metropolitana,505000.0,CLP,23.6,2024-10-21 00:00:00.000000,2024-11-15 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-11-004108,toctoc,La Florida,Metropolitana,885000.0,CLP,102.1,2024-10-25 00:00:00.000000,2024-11-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-11-004539,toctoc,Las Condes,Metropolitana,22.84,UF,34.4,2024-10-26 00:00:00.000000,2024-11-29 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-11-001398,toctoc,Puente Alto,Metropolitana,10.41,UF,39.6,2024-10-26 00:00:00.000000,2024-11-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-11-001361,toctoc,Lo Barnechea,Metropolitana,24.05,UF,55.4,2024-08-27 00:00:00.000000,2024-11-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-11-003635,toctoc,La Florida,Metropolitana,15.81,UF,38.3,2024-07-08 00:00:00.000000,2024-11-22 00:00:00.000000,Departamento,arriendo,owner_direct
TT-2024-11-002076,toctoc,Puente Alto,Metropolitana,10.68,UF,39.7,2024-08-25 00:00:00.000000,2024-11-08 00:00:00.000000,departamento,arriendo,agency
TT-2024-11-004191,toctoc,Ñuñoa,Metropolitana,20.41,UF,44.6,2024-10-30 00:00:00.000000,2024-11-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-11-001620,toctoc,Estación Central,Metropolitana,15.68,UF,58.0,2024-09-30 00:00:00.000000,2024-11-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-11-001032,toctoc,Peñalolén,Metropolitana,720000.0,CLP,61.8,2024-10-13 00:00:00.000000,2024-11-01 00:00:00.000000,departamento,Arriendo,agency
