id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2024-06-002456,toctoc,Pudahuel,Metropolitana,400000.0,CLP,46.4,2024-05-25 00:00:00.000000,2024-06-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2024-06-001794,toctoc,Vitacura,Metropolitana,835000.0,CLP,32.6,2024-06-01 00:00:00.000000,2024-06-08 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-002247,toctoc,Providencia,Metropolitana,800000.0,CLP,43.4,2024-04-19 00:00:00.000000,2024-06-15 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-06-002486,toctoc,San Joaquín,Metropolitana,540000.0,CLP,44.9,2024-06-01 00:00:00.000000,2024-06-15 00:00:00.000000,Departamento,Arriendo,agency
TT-2024-06-003096,toctoc,Estación Central,Metropolitana,435000.0,CLP,43.0,2024-05-24 00:00:00.000000,2024-06-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-06-004039,toctoc,Recoleta,Metropolitana,14.86,UF,68.5,2024-05-28 00:00:00.000000,2024-06-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-06-001376,toctoc,Lo Barnechea,Metropolitana,18.11,UF,34.4,2024-05-28 00:00:00.000000,2024-06-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-06-003633,toctoc,Macul,Metropolitana,13.11,UF,31.3,2024-05-26 00:00:00.000000,2024-06-22 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-004415,toctoc,Lo Barnechea,Metropolitana,710000.0,CLP,31.4,2023-12-09 00:00:00.000000,2024-06-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-06-000056,toctoc,Ñuñoa,Metropolitana,915000.0,CLP,68.4,2024-05-19 00:00:00.000000,2024-06-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-06-003978,toctoc,Peñalolén,Metropolitana,18.24,UF,68.0,2024-06-15 00:00:00.000000,2024-06-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2024-06-000894,toctoc,Vitacura,Metropolitana,12315000.0,CLP,45.6,2024-05-05 00:00:00.000000,2024-06-01 00:00:00.000000,Departamento,Arriendo,agency
TT-2024-06-001883,toctoc,Recoleta,Metropolitana,17.97,UF,62.7,2024-05-03 00:00:00.000000,2024-06-08 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-06-003275,toctoc,Maipú,Metropolitana,15.68,UF,70.9,2024-05-11 00:00:00.000000,2024-06-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-06-002510,toctoc,Independencia,Metropolitana,102.84,UF,27.7,2024-04-16 00:00:00.000000,2024-06-15 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-000985,toctoc,La Reina,Metropolitana,875000.0,CLP,53.2,2024-03-17 00:00:00.000000,2024-06-01 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2024-06-004406,toctoc,La Florida,Metropolitana,480000.0,CLP,38.4,2024-06-28 00:00:00.000000,2024-06-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2024-06-002281,toctoc,Santiago,Metropolitana,12.57,UF,30.3,2024-05-20 00:00:00.000000,2024-06-15 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2024-06-002389,toctoc,San Miguel,Metropolitana,15.0,UF,37.2,2024-05-09 00:00:00.000000,2024-06-15 00:00:00.000000,Departamento,arriendo,agency
TT-2024-06-004740,toctoc,Puente Alto,Metropolitana,355000.0,CLP,33.0,2024-06-15 00:00:00.000000,2024-06-29 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2024-06-004549,toctoc,Santiago,Metropolitana,585000.0,CLP,41.5,2024-05-02 00:00:00.000000,2024-06-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-06-004925,toctoc,San Miguel,Metropolitana,19.32,UF,72.3,2024-06-18 00:00:00.000000,2024-06-29 00:00:00.000000,departamento,arriendo,owner_direct
TT-2024-06-002141,toctoc,Vitacura,Metropolitana,1070000.0,CLP,42.2,2024-05-04 00:00:00.000000,2024-06-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-06-003832,toctoc, Recoleta,Metropolitana,10.81,UF,33.1,2024-06-07 00:00:00.000000,2024-06-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-06-001645,toctoc,Lo Barnechea,Metropolitana,725000.0,CLP,45.4,2024-05-03 00:00:00.000000,2024-06-08 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-002801,toctoc,Macul,Metropolitana,13.65,UF,34.1,2024-05-13 00:00:00.000000,2024-06-15 00:00:00.000000,departamento,arriendo,
TT-2024-06-002858,toctoc,Quinta Normal,Metropolitana,470000.0,CLP,56.8,2024-06-02 00:00:00.000000,2024-06-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2024-06-004841,toctoc,Santiago,Metropolitana,405000.0,CLP,32.6,2024-05-06 00:00:00.000000,2024-06-29 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-06-003077,toctoc,Las Condes,Metropolitana,22.84,UF,29.2,2024-02-01 00:00:00.000000,2024-06-22 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2024-06-004897,toctoc,Huechuraba,Metropolitana,15.95,UF,40.6,2024-06-18 00:00:00.000000,2024-06-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-06-004129,toctoc,Peñalolén,Metropolitana,13.65,UF,38.8,2024-06-08 00:00:00.000000,2024-06-22 00:00:00.000000,Departamento,arriendo,agency
TT-2024-06-000780,toctoc,Providencia,Metropolitana,1305000.0,CLP,80.8,2024-05-04 00:00:00.000000,2024-06-01 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-06-001029,toctoc,Estación Central,Metropolitana,9.86,UF,28.1,2024-05-26 00:00:00.000000,2024-06-08 00:00:00.000000,Departamento,Arriendo,agency
TT-2024-06-000153,toctoc,Huechuraba,Metropolitana,16.76,UF,46.6,2024-05-13 00:00:00.000000,2024-06-01 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-002897,toctoc,Independencia,Metropolitana,530000.0,CLP,39.7,2024-06-11 00:00:00.000000,2024-06-15 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-06-002822,toctoc,Las Condes,Metropolitana,33.24,UF,70.5,2024-05-22 00:00:00.000000,2024-06-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2024-06-004589,toctoc,Quinta Normal,Metropolitana,725000.0,CLP,89.0,2024-05-05 00:00:00.000000,2024-06-29 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2024-06-004293,toctoc,Estación Central,Metropolitana,905000.0,CLP,111.5,2024-06-14 00:00:00.000000,2024-06-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-06-004199,toctoc,Ñuñoa,Metropolitana,670000.0,CLP,50.9,2024-06-16 00:00:00.000000,2024-06-29 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-002145,toctoc,Huechuraba,Metropolitana,13.51,UF,29.1,2024-06-02 00:00:00.000000,2024-06-15 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-06-000706,toctoc,Providencia,Metropolitana,1170000.0,CLP,49.8,2024-04-21 00:00:00.000000,2024-06-01 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-002599,toctoc,Puente Alto,Metropolitana,395000.0,CLP,43.7,2024-06-11 00:00:00.000000,2024-06-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-06-002089,toctoc,Lo Barnechea,Metropolitana,18.92,UF,37.3,2024-05-29 00:00:00.000000,2024-06-15 00:00:00.000000,Departamento,arriendo,owner_direct
TT-2024-06-002124,toctoc,Independencia,Metropolitana,14.32,UF,50.0,2023-12-11 00:00:00.000000,2024-06-15 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-06-003555,toctoc,Puente Alto,Metropolitana,12.84,UF,45.8,2024-05-21 00:00:00.000000,2024-06-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-06-004229,toctoc,Santiago,Metropolitana,685000.0,CLP,66.7,2024-06-07 00:00:00.000000,2024-06-29 00:00:00.000000,Departamento,Arriendo,agency
TT-2024-06-001718,toctoc,cerrillos,Metropolitana,12.57,UF,41.6,2024-01-06 00:00:00.000000,2024-06-08 00:00:00.000000,Departamento,arriendo,agency
TT-2024-06-001573,toctoc,San Joaquín ,Metropolitana,610000.0,CLP,67.6,2024-06-02 00:00:00.000000,2024-06-08 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-06-002645,toctoc,San Miguel,Metropolitana,640000.0,CLP,63.6,2024-06-02 00:00:00.000000,2024-06-15 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-06-001228,toctoc,Recoleta,Metropolitana,470000.0,CLP,43.8,2024-05-24 00:00:00.000000,2024-06-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-06-000181,toctoc,Macul,Metropolitana,25.14,UF,85.3,2024-05-15 00:00:00.000000,2024-06-01 00:00:00.000000,Departamento,arriendo,agency
TT-2024-06-000100,toctoc,Quinta Normal,Metropolitana,395000.0,CLP,42.2,2024-05-28 00:00:00.000000,2024-06-01 00:00:00.000000,Departamento,Arriendo,agency
TT-2024-06-000732,toctoc,independencia,Metropolitana,17.3,UF,68.5,2024-05-24 00:00:00.000000,2024-06-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-06-004219,toctoc,La Florida,Metropolitana,445000.0,CLP,49.9,2024-04-26 00:00:00.000000,2024-06-29 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2024-06-000803,toctoc,San Miguel,Metropolitana,620000.0,CLP,47.2,2024-05-06 00:00:00.000000,2024-06-01 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-000837,toctoc,Huechuraba,Metropolitana,17.43,UF,45.1,2024-05-19 00:00:00.000000,2024-06-01 00:00:00.000000,departamento,arriendo,owner_direct
TT-2024-06-001838,toctoc,SANTIAGO,Metropolitana,490000.0,CLP,41.4,2024-05-18 00:00:00.000000,2024-06-08 00:00:00.000000,departamento,arriendo,owner_direct
TT-2024-06-000832,toctoc,Lo Barnechea,Metropolitana,22.97,UF,43.0,2024-05-25 00:00:00.000000,2024-06-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2024-06-000988,toctoc,Estación Central,Metropolitana,580000.0,CLP,61.8,2024-02-08 00:00:00.000000,2024-06-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-06-003518,toctoc,La Reina,Metropolitana,830000.0,CLP,52.4,2024-04-19 00:00:00.000000,2024-06-22 00:00:00.000000,departamento,arriendo,agency
TT-2024-06-000110,toctoc,Pudahuel,Metropolitana,10.54,UF,35.5,2024-04-03 00:00:00.000000,2024-06-01 00:00:00.000000,departamento,Arriendo,
