id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2024-08-003652,toctoc,Maipú,Metropolitana,12.3,UF,47.0,2024-07-26 00:00:00.000000,2024-08-22 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-08-005221,toctoc,Ñuñoa,Metropolitana,18.24,UF,41.9,2024-08-07 00:00:00.000000,2024-08-29 00:00:00.000000,Departamento,arriendo,agency
TT-2024-08-004515,toctoc,Estación Central,Metropolitana,12.3,UF,39.4,2024-07-27 00:00:00.000000,2024-08-29 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-08-005320,toctoc,Cerrillos,Metropolitana,520000.0,CLP,49.5,2024-08-07 00:00:00.000000,2024-08-29 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2024-08-000705,toctoc, Macul,Metropolitana,17.57,UF,62.4,2024-06-11 00:00:00.000000,2024-08-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-08-001405,toctoc,Providencia,Metropolitana,22.16,UF,38.6,2024-07-27 00:00:00.000000,2024-08-08 00:00:00.000000,departamento,arriendo,agency
TT-2024-08-004611,toctoc,Santiago,Metropolitana,665000.0,CLP,40.1,2024-08-20 00:00:00.000000,2024-08-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2024-08-003655,toctoc,Las Condes,Metropolitana,23.51,UF,41.7,2024-08-17 00:00:00.000000,2024-08-22 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-08-002989,toctoc,Estación Central,Metropolitana,500000.0,CLP,52.9,2024-07-29 00:00:00.000000,2024-08-15 00:00:00.000000,departamento,arriendo,agency
TT-2024-08-002195,toctoc,Santiago,Metropolitana,1065000.0,CLP,101.9,2024-07-13 00:00:00.000000,2024-08-15 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-08-005145,toctoc,Estación Central,Metropolitana,585000.0,CLP,64.0,2024-08-21 00:00:00.000000,2024-08-29 00:00:00.000000,departamento,Arriendo,agency
TT-2024-08-004073,toctoc,Estación Central,Metropolitana,16.22,UF,64.5,2024-06-08 00:00:00.000000,2024-08-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-08-000512,toctoc,Quinta Normal,Metropolitana,12.7,UF,39.7,2024-06-26 00:00:00.000000,2024-08-01 00:00:00.000000,departamento,Arriendo,agency
TT-2024-08-004363,toctoc,Las Condes,Metropolitana,1005000.0,CLP,55.6,2024-07-27 00:00:00.000000,2024-08-29 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2024-08-005367,toctoc,Santiago,Metropolitana,16.35,UF,58.0,2024-08-28 00:00:00.000000,2024-08-29 00:00:00.000000,departamento,Arriendo,agency
TT-2024-08-001977,toctoc,Independencia,Metropolitana,17.84,UF,70.1,2024-06-28 00:00:00.000000,2024-08-15 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-08-003145,toctoc,Santiago,Metropolitana,16.89,UF,46.1,2024-08-02 00:00:00.000000,2024-08-22 00:00:00.000000,departamento,arriendo,owner_direct
TT-2024-08-003808,toctoc,Independencia,Metropolitana,30.95,UF,118.4,2024-07-18 00:00:00.000000,2024-08-22 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2024-08-002297,toctoc,Vitacura,Metropolitana,1420000.0,CLP,46.9,2024-07-26 00:00:00.000000,2024-08-15 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-08-003588,toctoc,San Miguel,Metropolitana,11.22,UF,20.0,2024-08-09 00:00:00.000000,2024-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2024-08-000903,toctoc,PROVIDENCIA,Metropolitana,28.65,UF,66.5,2024-07-14 00:00:00.000000,2024-08-01 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-08-004944,toctoc,Santiago,Metropolitana,805000.0,CLP,89.1,2024-08-18 00:00:00.000000,2024-08-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-08-002068,toctoc,Providencia,Metropolitana,20.0,UF,38.5,2024-01-08 00:00:00.000000,2024-08-15 00:00:00.000000,departamento,Arriendo,agency
TT-2024-08-002224,toctoc,Lo Barnechea,Metropolitana,40.14,UF,110.8,2024-07-07 00:00:00.000000,2024-08-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2024-08-000166,toctoc,La Florida,Metropolitana,16.22,UF,62.3,2024-07-09 00:00:00.000000,2024-08-01 00:00:00.000000,departamento,Arriendo,agency
TT-2024-08-001563,toctoc,San Miguel,Metropolitana,7825000.0,CLP,999.0,2024-03-26 00:00:00.000000,2024-08-08 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-08-002434,toctoc,Lo Barnechea,Metropolitana,805000.0,CLP,43.9,2024-07-22 00:00:00.000000,2024-08-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-08-001442,toctoc,Santiago,Metropolitana,555000.0,CLP,28.2,2024-06-28 00:00:00.000000,2024-08-08 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2024-08-000904,toctoc,Independencia,Metropolitana,13.51,UF,39.5,2024-07-18 00:00:00.000000,2024-08-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
