id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2024-03-003111,toctoc,Santiago,Metropolitana,7800000.0,CLP,999.0,2023-09-20 00:00:00.000000,2024-03-15 00:00:00.000000,departamento,arriendo,owner_direct
TT-2024-03-004025,toctoc,Estación Central,Metropolitana,18.11,UF,73.3,2024-02-17 00:00:00.000000,2024-03-22 00:00:00.000000,Departamento,arriendo,agency
TT-2024-03-000468,toctoc,Macul,Metropolitana,17.03,UF,52.5,2024-02-18 00:00:00.000000,2024-03-01 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-03-003778,toctoc,Ñuñoa,Metropolitana,18.92,UF,41.8,2024-02-10 00:00:00.000000,2024-03-22 00:00:00.000000,departamento,arriendo,agency
TT-2024-03-000148,toctoc,Maipú,Metropolitana,705000.0,CLP,72.8,2024-01-30 00:00:00.000000,2024-03-01 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-03-004951,toctoc,Providencia,Metropolitana,26.62,UF,62.0,2024-03-22 00:00:00.000000,2024-03-29 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2024-03-001893,toctoc,Macul,Metropolitana,540000.0,CLP,34.9,2024-01-04 00:00:00.000000,2024-03-08 00:00:00.000000,departamento,arriendo,owner_direct
TT-2024-03-000571,toctoc,Estación Central,Metropolitana,12.16,UF,40.0,2024-02-12 00:00:00.000000,2024-03-01 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2024-03-001171,toctoc,La Cisterna,Metropolitana,14.19,UF,56.5,2024-02-08 00:00:00.000000,2024-03-08 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-03-003609,toctoc,Maipú,Metropolitana,12.97,UF,45.5,2024-03-13 00:00:00.000000,2024-03-22 00:00:00.000000,Departamento,Arriendo,agency
TT-2024-03-003176,toctoc,Las Condes,Metropolitana,25.95,UF,45.3,2024-03-05 00:00:00.000000,2024-03-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2024-03-004886,toctoc,San Joaquín,Metropolitana,28.78,UF,138.3,2024-03-14 00:00:00.000000,2024-03-29 00:00:00.000000,Departamento,arriendo,owner_direct
TT-2024-03-000497,toctoc,Santiago,Metropolitana,34.32,UF,42.3,2024-02-17 00:00:00.000000,2024-03-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-03-001399,toctoc,Peñalolén,Metropolitana,640000.0,CLP,65.3,2024-02-10 00:00:00.000000,2024-03-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-03-002140,toctoc,Santiago,Metropolitana,13.78,UF,29.4,2024-02-02 00:00:00.000000,2024-03-08 00:00:00.000000,departamento,Arriendo,agency
TT-2024-03-003542,toctoc,La Reina,Metropolitana,22.03,UF,39.9,2024-02-23 00:00:00.000000,2024-03-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-03-003574,toctoc,Independencia,Metropolitana,525000.0,CLP,67.3,2024-02-16 00:00:00.000000,2024-03-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2024-03-002101,toctoc,Lo Barnechea,Metropolitana,600000.0,CLP,39.5,2024-02-07 00:00:00.000000,2024-03-08 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-03-004496,toctoc,La Florida,Metropolitana,13.51,UF,36.0,2024-02-28 00:00:00.000000,2024-03-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-03-000025,toctoc,San Miguel,Metropolitana,13.65,UF,40.5,2023-09-16 00:00:00.000000,2024-03-01 00:00:00.000000,departamento,arriendo,agency
TT-2024-03-001708,toctoc,Independencia,Metropolitana,14.32,UF,58.1,2024-02-10 00:00:00.000000,2024-03-08 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2024-03-001817,toctoc,Independencia,Metropolitana,15.68,UF,61.2,2024-02-16 00:00:00.000000,2024-03-08 00:00:00.000000,Departamento,ARRIENDO,owner_direct
