id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2024-05-003233,toctoc,San Miguel,Metropolitana,635000.0,CLP,42.9,2023-09-27 00:00:00.000000,2024-05-22 00:00:00.000000,departamento,arriendo,agency
TT-2024-05-003752,toctoc,Ñuñoa,Metropolitana,20.95,UF,54.8,2024-05-05 00:00:00.000000,2024-05-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-05-002639,toctoc,Independencia,Metropolitana,10.14,UF,21.1,2024-03-18 00:00:00.000000,2024-05-15 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-05-002252,toctoc,La Florida,Metropolitana,13.38,UF,42.8,2024-03-10 00:00:00.000000,2024-05-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2024-05-001009,toctoc,Estación Central,Metropolitana,20.68,UF,83.2,2024-04-01 00:00:00.000000,2024-05-08 00:00:00.000000,Departamento,arriendo,
TT-2024-05-004756,toctoc,Conchalí,Metropolitana,21.76,UF,95.4,2024-05-11 00:00:00.000000,2024-05-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2024-05-004314,toctoc,Independencia,Metropolitana,15.95,UF,47.8,2024-05-09 00:00:00.000000,2024-05-29 00:00:00.000000,Departamento,arriendo,agency
TT-2024-05-003213,toctoc,La Reina,Metropolitana,740000.0,CLP,40.8,2024-04-16 00:00:00.000000,2024-05-22 00:00:00.000000,departamento,ARRIENDO,agency
TT-2024-05-000393,toctoc,Lo Barnechea,Metropolitana,875000.0,CLP,47.7,2024-04-23 00:00:00.000000,2024-05-01 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2024-05-003665,toctoc,Independencia,Metropolitana,16.22,UF,63.3,2024-04-25 00:00:00.000000,2024-05-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2024-05-003901,toctoc,Providencia,Metropolitana,27.03,UF,58.3,2023-12-26 00:00:00.000000,2024-05-29 00:00:00.000000,departamento,arriendo,owner_direct
TT-2024-05-001749,toctoc,Santiago,Metropolitana,885000.0,CLP,75.8,2024-04-02 00:00:00.000000,2024-05-08 00:00:00.000000,Departamento,Arriendo,agency
TT-2024-05-001712,toctoc,Quilicura,Metropolitana,525000.0,CLP,51.0,2024-04-24 00:00:00.000000,2024-05-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-05-002805,toctoc,Independencia,Metropolitana,22.43,UF,89.3,2024-03-27 00:00:00.000000,2024-05-22 00:00:00.000000,Departamento,arriendo,agency
TT-2024-05-000864,toctoc,Estación Central,Metropolitana,16.89,UF,67.2,2024-04-20 00:00:00.000000,2024-05-01 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2024-05-002746,toctoc,Las Condes ,Metropolitana,31.76,UF,60.9,2024-05-10 00:00:00.000000,2024-05-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2024-05-002464,toctoc,Estación Central,Metropolitana,11.76,UF,29.9,2024-04-20 00:00:00.000000,2024-05-15 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2024-05-000575,toctoc,Renca,Metropolitana,335000.0,CLP,32.3,2024-03-04 00:00:00.000000,2024-05-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-05-003161,toctoc,Maipú,Metropolitana,11.22,UF,39.3,2024-04-18 00:00:00.000000,2024-05-22 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2024-05-000282,toctoc,Macul,Metropolitana,600000.0,CLP,44.7,2024-03-19 00:00:00.000000,2024-05-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2024-05-002494,toctoc,Providencia,Metropolitana,30.68,UF,66.4,2024-04-14 00:00:00.000000,2024-05-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
