id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2023-04-003275,toctoc,Ñuñoa,Metropolitana,655000.0,CLP,45.0,2023-04-13 00:00:00.000000,2023-04-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-04-001024,toctoc,Lo Barnechea,Metropolitana,28.43,UF,55.0,2023-02-05 00:00:00.000000,2023-04-08 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-04-000025,toctoc,Las Condes,Metropolitana,13.14,UF,28.5,2023-02-28 00:00:00.000000,2023-04-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-04-004000,toctoc,Macul,Metropolitana,28.43,UF,107.6,2023-04-04 00:00:00.000000,2023-04-22 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-04-002421,toctoc,Las Condes,Metropolitana,25.43,UF,39.3,2023-03-31 00:00:00.000000,2023-04-15 00:00:00.000000,departamento,ARRIENDO,agency
TT-2023-04-004878,toctoc,Cerrillos,Metropolitana,14.43,UF,52.0,2023-03-18 00:00:00.000000,2023-04-29 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-04-000480,toctoc,Quinta Normal,Metropolitana,960000.0,CLP,107.1,2023-02-08 00:00:00.000000,2023-04-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-04-001711,toctoc,Ñuñoa,Metropolitana,595000.0,CLP,36.3,2023-03-17 00:00:00.000000,2023-04-08 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-04-000510,toctoc,Ñuñoa,Metropolitana,16.29,UF,25.1,2023-03-19 00:00:00.000000,2023-04-01 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-04-002511,toctoc,Santiago,Metropolitana,15.57,UF,40.7,2023-03-28 00:00:00.000000,2023-04-15 00:00:00.000000,departamento,arriendo,agency
TT-2023-04-003590,toctoc,La Florida,Metropolitana,12.57,UF,27.8,2023-04-20 00:00:00.000000,2023-04-22 00:00:00.000000,Departamento,arriendo,agency
TT-2023-04-005036,toctoc,Puente Alto,Metropolitana,345000.0,CLP,37.6,2023-03-27 00:00:00.000000,2023-04-29 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-04-004877,toctoc,La Reina,Metropolitana,41.29,UF,95.0,2023-03-23 00:00:00.000000,2023-04-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-04-004457,toctoc,Providencia,Metropolitana,1445000.0,CLP,80.1,2023-04-23 00:00:00.000000,2023-04-29 00:00:00.000000,departamento,Arriendo,agency
TT-2023-04-002325,toctoc,Santiago,Metropolitana,565000.0,CLP,42.1,2023-03-16 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-04-003688,toctoc,Maipú,Metropolitana,440000.0,CLP,51.2,2023-04-08 00:00:00.000000,2023-04-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-04-003640,toctoc,Independencia,Metropolitana,600000.0,CLP,82.6,2023-03-16 00:00:00.000000,2023-04-22 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-04-001468,toctoc,Recoleta,Metropolitana,465000.0,CLP,52.8,2023-03-27 00:00:00.000000,2023-04-08 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-04-001532,toctoc,Conchalí,Metropolitana,10.71,UF,36.6,2023-03-27 00:00:00.000000,2023-04-08 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-04-001539,toctoc,Ñuñoa,Metropolitana,19.29,UF,51.9,2023-03-23 00:00:00.000000,2023-04-08 00:00:00.000000,departamento,Arriendo,agency
TT-2023-04-001572,toctoc,Recoleta,Metropolitana,395000.0,CLP,38.1,2022-10-20 00:00:00.000000,2023-04-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2023-04-001994,toctoc,San Joaquín,Metropolitana,14.86,UF,64.2,2023-03-13 00:00:00.000000,2023-04-15 00:00:00.000000,departamento,ARRIENDO,agency
TT-2023-04-004754,toctoc,Estación Central,Metropolitana,13.43,UF,46.0,2023-04-05 00:00:00.000000,2023-04-29 00:00:00.000000,departamento,arriendo,agency
TT-2023-04-001595,toctoc,Lo Barnechea,Metropolitana,785000.0,CLP,33.0,2023-04-01 00:00:00.000000,2023-04-08 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2023-04-000350,toctoc,Maipú,Metropolitana,13.14,UF,55.0,2023-03-24 00:00:00.000000,2023-04-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-04-002038,toctoc,Quilicura,Metropolitana,13.0,UF,53.2,2023-03-26 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-04-000729,toctoc,Las Condes,Metropolitana,955000.0,CLP,48.6,2023-03-16 00:00:00.000000,2023-04-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-04-005017,toctoc,Santiago,Metropolitana,14.86,UF,45.0,2023-04-12 00:00:00.000000,2023-04-29 00:00:00.000000,departamento,arriendo,owner_direct
TT-2023-04-004665,toctoc,Las Condes,Metropolitana,27.71,UF,52.9,2023-03-26 00:00:00.000000,2023-04-29 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2023-04-004481,toctoc,Las Condes,Metropolitana,27.43,UF,37.5,2023-03-23 00:00:00.000000,2023-04-29 00:00:00.000000,Departamento,arriendo,agency
TT-2023-04-002109,toctoc,Estación Central,Metropolitana,570000.0,CLP,63.6,2023-03-04 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-04-003632,toctoc,Puente Alto,Metropolitana,575000.0,CLP,88.3,2023-03-16 00:00:00.000000,2023-04-22 00:00:00.000000,departamento,arriendo,agency
TT-2023-04-004799,toctoc,Independencia,Metropolitana,17.86,UF,67.5,2023-04-06 00:00:00.000000,2023-04-29 00:00:00.000000,departamento,Arriendo,agency
TT-2023-04-000358,toctoc,Independencia,Metropolitana,450000.0,CLP,34.0,2022-09-17 00:00:00.000000,2023-04-01 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-04-001646,toctoc,Estación Central,Metropolitana,500000.0,CLP,54.5,2023-03-29 00:00:00.000000,2023-04-08 00:00:00.000000,Departamento,arriendo,agency
TT-2023-04-002568,toctoc,Ñuñoa,Metropolitana,21.43,UF,44.9,2023-04-08 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-04-002872,toctoc,Quinta Normal,Metropolitana,445000.0,CLP,38.0,2023-04-01 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,arriendo,owner_direct
TT-2023-04-004143,toctoc,Providencia,Metropolitana,1805000.0,CLP,128.5,2023-03-28 00:00:00.000000,2023-04-29 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-04-003735,toctoc,Macul,Metropolitana,565000.0,CLP,64.1,2023-04-11 00:00:00.000000,2023-04-22 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-04-002316,toctoc,Las Condes,Metropolitana,1330000.0,CLP,90.8,2023-03-26 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-04-001545,toctoc,Santiago,Metropolitana,17.14,UF,51.0,2023-03-23 00:00:00.000000,2023-04-08 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-04-001614,toctoc,San Miguel,Metropolitana,14.0,UF,35.5,2023-03-04 00:00:00.000000,2023-04-08 00:00:00.000000,departamento,arriendo,agency
TT-2023-04-001639,toctoc,San Miguel,Metropolitana,13.71,UF,43.9,2023-03-29 00:00:00.000000,2023-04-08 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-04-003986,toctoc,La Reina,Metropolitana,20.14,UF,47.0,2023-04-21 00:00:00.000000,2023-04-22 00:00:00.000000,departamento,ARRIENDO,agency
TT-2023-04-002867,toctoc,Santiago,Metropolitana,12.86,UF,25.3,2023-04-05 00:00:00.000000,2023-04-15 00:00:00.000000,departamento,arriendo,agency
TT-2023-04-001498,toctoc,Ñuñoa,Metropolitana,770000.0,CLP,61.1,2023-02-21 00:00:00.000000,2023-04-08 00:00:00.000000,Departamento,arriendo,agency
TT-2023-04-000121,toctoc,La Cisterna,Metropolitana,480000.0,CLP,47.4,2023-02-23 00:00:00.000000,2023-04-01 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-04-003085,toctoc,Puente Alto,Metropolitana,365000.0,CLP,22.8,2023-04-07 00:00:00.000000,2023-04-22 00:00:00.000000,departamento,arriendo,agency
TT-2023-04-000059,toctoc,Quinta Normal,Metropolitana,12.57,UF,46.2,2023-03-16 00:00:00.000000,2023-04-01 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-04-003830,toctoc,Las Condes,Metropolitana,970000.0,CLP,53.4,2023-03-24 00:00:00.000000,2023-04-22 00:00:00.000000,departamento,Arriendo,agency
TT-2023-04-002203,toctoc,Santiago,Metropolitana,985000.0,CLP,93.2,2023-03-08 00:00:00.000000,2023-04-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-04-002658,toctoc,Estación Central,Metropolitana,475000.0,CLP,50.7,2023-03-23 00:00:00.000000,2023-04-15 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-04-002253,toctoc,Vitacura,Metropolitana,1235000.0,CLP,65.7,2023-03-31 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-04-003164,toctoc,Independencia,Metropolitana,14.0,UF,41.3,2023-03-10 00:00:00.000000,2023-04-22 00:00:00.000000,departamento,ARRIENDO,agency
TT-2023-04-003442,toctoc,Maipú,Metropolitana,12.29,UF,42.3,2023-04-10 00:00:00.000000,2023-04-22 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2023-04-001441,toctoc,Providencia,Metropolitana,23.43,UF,31.9,2023-02-21 00:00:00.000000,2023-04-08 00:00:00.000000,Departamento,arriendo,agency
TT-2023-04-000571,toctoc,Pudahuel,Metropolitana,14.14,UF,45.4,2022-12-30 00:00:00.000000,2023-04-01 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-04-002955,toctoc,Santiago,Metropolitana,16.57,UF,42.5,2023-04-15 00:00:00.000000,2023-04-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-04-004596,toctoc,Lo Barnechea,Metropolitana,27.57,UF,47.7,2023-03-06 00:00:00.000000,2023-04-29 00:00:00.000000,Departamento,arriendo,agency
TT-2023-04-002544,toctoc,Ñuñoa,Metropolitana,40.43,UF,150.1,2023-04-07 00:00:00.000000,2023-04-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-04-003082,toctoc,Santiago,Metropolitana,13.29,UF,34.6,2022-11-30 00:00:00.000000,2023-04-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-04-000269,toctoc,Maipú,Metropolitana,13.57,UF,43.0,2023-02-15 00:00:00.000000,2023-04-01 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-04-004098,toctoc,San Miguel,Metropolitana,18.14,UF,48.4,2022-11-05 00:00:00.000000,2023-04-29 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-04-003053,toctoc,Recoleta,Metropolitana,11.29,UF,32.5,2023-02-24 00:00:00.000000,2023-04-22 00:00:00.000000,departamento,Arriendo,agency
TT-2023-04-003774,toctoc,La Cisterna,Metropolitana,535000.0,CLP,53.0,2023-03-15 00:00:00.000000,2023-04-22 00:00:00.000000,Departamento,arriendo,agency
TT-2023-04-001455,toctoc,Ñuñoa,Metropolitana,715000.0,CLP,54.9,2023-03-13 00:00:00.000000,2023-04-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-04-002354,toctoc,Recoleta,Metropolitana,615000.0,CLP,64.8,2023-04-04 00:00:00.000000,2023-04-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-04-004353,toctoc,La Florida,Metropolitana,18.43,UF,53.6,2023-03-05 00:00:00.000000,2023-04-29 00:00:00.000000,Departamento,Arriendo,
TT-2023-04-001979,toctoc,MACUL,Metropolitana,680000.0,CLP,59.4,2023-03-18 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-04-002749,toctoc,Estación Central,Metropolitana,425000.0,CLP,34.7,2023-03-28 00:00:00.000000,2023-04-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-04-002633,toctoc,Quilicura,Metropolitana,370000.0,CLP,31.0,2023-03-26 00:00:00.000000,2023-04-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-04-002304,toctoc,San Miguel,Metropolitana,815000.0,CLP,81.1,2023-03-04 00:00:00.000000,2023-04-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-04-002337,toctoc,Independencia,Metropolitana,605000.0,CLP,58.4,2023-03-06 00:00:00.000000,2023-04-15 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2023-04-002016,toctoc,San Joaquín,Metropolitana,21.29,UF,98.1,2023-04-08 00:00:00.000000,2023-04-15 00:00:00.000000,departamento,ARRIENDO,agency
