id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2023-05-000346,toctoc,Las Condes,Metropolitana,24.14,UF,44.1,2023-03-27 00:00:00.000000,2023-05-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-05-002024,toctoc,Quinta Normal,Metropolitana,13.71,UF,46.1,2023-04-24 00:00:00.000000,2023-05-08 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-05-003007,toctoc,Santiago,Metropolitana,715000.0,CLP,64.4,2023-05-05 00:00:00.000000,2023-05-15 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-05-000126,toctoc,Vitacura,Metropolitana,26.0,UF,41.6,2023-04-04 00:00:00.000000,2023-05-01 00:00:00.000000,departamento,Arriendo,agency
TT-2023-05-000384,toctoc,Providencia,Metropolitana,25.14,UF,54.5,2023-04-03 00:00:00.000000,2023-05-01 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-05-000014,toctoc,Quinta Normal,Metropolitana,395000.0,CLP,26.8,2023-04-27 00:00:00.000000,2023-05-01 00:00:00.000000,departamento,arriendo,agency
TT-2023-05-001487,toctoc,La Florida,Metropolitana,20.43,UF,64.2,2023-04-23 00:00:00.000000,2023-05-08 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-05-001427,toctoc, Pudahuel,Metropolitana,385000.0,CLP,41.1,2023-04-15 00:00:00.000000,2023-05-08 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-05-000110,toctoc,Santiago,Metropolitana,470000.0,CLP,40.0,2023-03-22 00:00:00.000000,2023-05-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-05-001366,toctoc,Macul,Metropolitana,15.0,UF,44.8,2023-03-19 00:00:00.000000,2023-05-08 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-05-000944,toctoc,Las Condes,Metropolitana,1580000.0,CLP,91.0,2023-04-15 00:00:00.000000,2023-05-01 00:00:00.000000,departamento,Arriendo,agency
TT-2023-05-002376,toctoc,Puente Alto,Metropolitana,665000.0,CLP,97.6,2023-04-13 00:00:00.000000,2023-05-15 00:00:00.000000,DEPARTAMENTO,arriendo,
TT-2023-05-001652,toctoc,Puente Alto,Metropolitana,465000.0,CLP,52.4,2023-04-25 00:00:00.000000,2023-05-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-05-003659,toctoc,San Joaquín,Metropolitana,13.14,UF,46.1,2023-04-20 00:00:00.000000,2023-05-22 00:00:00.000000,departamento,arriendo,agency
TT-2023-05-000864,toctoc,Huechuraba,Metropolitana,670000.0,CLP,56.3,2023-04-21 00:00:00.000000,2023-05-01 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-05-003869,toctoc,La Florida,Metropolitana,540000.0,CLP,49.9,2023-03-29 00:00:00.000000,2023-05-22 00:00:00.000000,departamento,arriendo,owner_direct
TT-2023-05-003966,toctoc,San Joaquín,Metropolitana,13.29,UF,52.0,2023-01-19 00:00:00.000000,2023-05-22 00:00:00.000000,departamento,arriendo,agency
TT-2023-05-001253,toctoc,Las Condes,Metropolitana,1440000.0,CLP,85.8,2023-04-24 00:00:00.000000,2023-05-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-05-002557,toctoc,Quinta Normal,Metropolitana,360000.0,CLP,31.5,2023-03-31 00:00:00.000000,2023-05-15 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2023-05-003770,toctoc,Ñuñoa,Metropolitana,615000.0,CLP,34.2,2023-05-02 00:00:00.000000,2023-05-22 00:00:00.000000,Departamento,arriendo,agency
TT-2023-05-001548,toctoc,ÑUÑOA,Metropolitana,223.0,UF,58.6,2023-03-22 00:00:00.000000,2023-05-08 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-05-004285,toctoc,Ñuñoa,Metropolitana,23.57,UF,77.0,2023-05-12 00:00:00.000000,2023-05-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-05-000712,toctoc,Lo Barnechea,Metropolitana,38.14,UF,110.6,2023-04-16 00:00:00.000000,2023-05-01 00:00:00.000000,departamento,arriendo,owner_direct
TT-2023-05-002069,toctoc,Lo Barnechea,Metropolitana,36.43,UF,77.0,2023-05-07 00:00:00.000000,2023-05-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-05-002880,toctoc,Ñuñoa,Metropolitana,835000.0,CLP,58.0,2023-05-06 00:00:00.000000,2023-05-15 00:00:00.000000,Departamento,arriendo,owner_direct
TT-2023-05-001072,toctoc,Quilicura,Metropolitana,465000.0,CLP,69.0,2023-04-01 00:00:00.000000,2023-05-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2023-05-001731,toctoc,Estación Central,Metropolitana,16.86,UF,63.4,2023-04-16 00:00:00.000000,2023-05-08 00:00:00.000000,Departamento,arriendo,agency
TT-2023-05-002569,toctoc,Recoleta,Metropolitana,525000.0,CLP,50.5,2023-04-18 00:00:00.000000,2023-05-15 00:00:00.000000,departamento,ARRIENDO,agency
TT-2023-05-004519,toctoc,Macul,Metropolitana,510000.0,CLP,40.4,2023-05-15 00:00:00.000000,2023-05-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-05-000531,toctoc,Independencia,Metropolitana,15.14,UF,50.1,2023-03-28 00:00:00.000000,2023-05-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-05-000975,toctoc,Providencia,Metropolitana,865000.0,CLP,50.4,2023-04-24 00:00:00.000000,2023-05-01 00:00:00.000000,departamento,ARRIENDO,
TT-2023-05-003548,toctoc,Peñalolén,Metropolitana,11.0,UF,29.6,2023-04-24 00:00:00.000000,2023-05-22 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2023-05-005092,toctoc,La Florida,Metropolitana,18.29,UF,56.9,2023-04-23 00:00:00.000000,2023-05-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
