id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2023-06-000899,toctoc,San Miguel,Metropolitana,15.43,UF,62.6,2022-12-24 00:00:00.000000,2023-06-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-06-001552,toctoc,Peñalolén,Metropolitana,590000.0,CLP,59.8,2023-05-17 00:00:00.000000,2023-06-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-06-000598,toctoc,Santiago,Metropolitana,11.86,UF,27.5,2023-04-20 00:00:00.000000,2023-06-01 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-06-001913,toctoc,Recoleta,Metropolitana,13.71,UF,55.1,2023-05-23 00:00:00.000000,2023-06-08 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-06-001154,toctoc,Cerrillos,Metropolitana,17.86,UF,61.3,2023-05-30 00:00:00.000000,2023-06-08 00:00:00.000000,departamento,arriendo,
TT-2023-06-003432,toctoc,Santiago,Metropolitana,19.14,UF,45.2,2023-05-26 00:00:00.000000,2023-06-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-06-003365,toctoc,Estación Central,Metropolitana,635000.0,CLP,79.7,2023-05-24 00:00:00.000000,2023-06-15 00:00:00.000000,Departamento,arriendo,agency
TT-2023-06-002900,toctoc,La Florida,Metropolitana,22.29,UF,83.8,2023-06-08 00:00:00.000000,2023-06-15 00:00:00.000000,departamento,Arriendo,agency
TT-2023-06-004593,toctoc, Independencia,Metropolitana,15.86,UF,52.4,2023-06-25 00:00:00.000000,2023-06-29 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-06-002729,toctoc,Las Condes,Metropolitana,23.43,UF,5.0,2023-05-28 00:00:00.000000,2023-06-15 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2023-06-001984,toctoc,La Florida,Metropolitana,380000.0,CLP,33.3,2023-03-24 00:00:00.000000,2023-06-08 00:00:00.000000,departamento,ARRIENDO,agency
TT-2023-06-000164,toctoc,Santiago,Metropolitana,13.14,UF,29.8,2023-05-28 00:00:00.000000,2023-06-01 00:00:00.000000,Departamento,arriendo,owner_direct
TT-2023-06-001110,toctoc,Independencia,Metropolitana,15.14,UF,47.4,2022-12-15 00:00:00.000000,2023-06-08 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-06-004570,toctoc,Lo Barnechea,Metropolitana,730000.0,CLP,38.5,2023-04-06 00:00:00.000000,2023-06-29 00:00:00.000000,departamento,Arriendo,agency
TT-2023-06-005053,toctoc,Huechuraba,Metropolitana,16.71,UF,29.7,2023-06-18 00:00:00.000000,2023-06-29 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-06-000776,toctoc,La Cisterna,Metropolitana,19.14,UF,74.6,2023-05-20 00:00:00.000000,2023-06-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-06-001643,toctoc,Recoleta,Metropolitana,505000.0,CLP,47.9,2023-01-26 00:00:00.000000,2023-06-08 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-06-004093,toctoc,Providencia,Metropolitana,19.57,UF,46.8,2023-04-18 00:00:00.000000,2023-06-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-06-002507,toctoc,Providencia,Metropolitana,905000.0,CLP,39.1,2023-05-09 00:00:00.000000,2023-06-15 00:00:00.000000,Departamento,arriendo,agency
