id,fuente,comuna,region,precio,divisa,superficie_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
TT-2023-02-004349,toctoc,Santiago,Metropolitana,725000.0,CLP,57.2,2023-01-29 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-02-002303,toctoc,La Florida,Metropolitana,17.0,UF,55.8,2023-01-31 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-02-000684,toctoc,Ñuñoa,Metropolitana,670000.0,CLP,33.9,2023-01-11 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,ARRIENDO,agency
TT-2023-02-000709,toctoc,Providencia,Metropolitana,23.86,UF,55.8,2023-01-29 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2023-02-001201,toctoc,Santiago,Metropolitana,440000.0,CLP,24.9,2022-12-18 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2023-02-002683,toctoc,Providencia,Metropolitana,19.57,UF,47.6,2023-02-10 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-02-001208,toctoc,La Cisterna,Metropolitana,22.14,UF,81.7,2023-01-12 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-02-002348,toctoc,Estación Central,Metropolitana,575000.0,CLP,61.1,2023-01-01 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-02-003902,toctoc,Santiago,Metropolitana,520000.0,CLP,42.8,2023-02-01 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,arriendo,agency
TT-2023-02-002790,toctoc,Quinta Normal,Metropolitana,505000.0,CLP,47.2,2023-01-25 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-02-000112,toctoc,Puente Alto,Metropolitana,665000.0,CLP,116.0,2022-10-21 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,arriendo,owner_direct
TT-2023-02-002266,toctoc,Las Condes,Metropolitana,23.43,UF,42.8,2023-01-21 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,arriendo,agency
TT-2023-02-000952,toctoc,Estación Central,Metropolitana,440000.0,CLP,50.9,2022-10-10 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,arriendo,agency
TT-2023-02-001485,toctoc,Peñalolén,Metropolitana,620000.0,CLP,50.4,2023-02-02 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-02-002687,toctoc,Las Condes,Metropolitana,900000.0,CLP,37.5,2023-01-31 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-02-004609,toctoc,Las Condes,Metropolitana,1210000.0,CLP,63.5,2023-02-20 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,Arriendo,owner_direct
TT-2023-02-003196,toctoc,La Florida,Metropolitana,565000.0,CLP,47.6,2023-02-10 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-02-001495,toctoc,Santiago,Metropolitana,515000.0,CLP,45.1,2023-01-10 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,arriendo,agency
TT-2023-02-002603,toctoc,Santiago,Metropolitana,15.14,UF,33.7,2022-08-24 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-02-001983,toctoc,San Joaquín,Metropolitana,640000.0,CLP,78.2,2022-12-09 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-02-001000,toctoc,Estación Central,Metropolitana,11.29,UF,33.6,2023-01-16 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,arriendo,agency
TT-2023-02-001314,toctoc,Macul,Metropolitana,23.71,UF,70.9,2023-01-31 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,Arriendo,agency
TT-2023-02-002924,toctoc,Ñuñoa,Metropolitana,475000.0,CLP,8.0,2023-02-03 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-02-000915,toctoc,Huechuraba,Metropolitana,18.14,UF,54.7,2023-01-29 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-02-002659,toctoc,Maipú,Metropolitana,25.14,UF,99.9,2023-01-24 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-02-004274,toctoc,Santiago,Metropolitana,960000.0,CLP,91.6,2022-11-15 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,ARRIENDO,agency
TT-2023-02-002087,toctoc,Santiago,Metropolitana,575000.0,CLP,34.7,2023-01-24 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-02-000134,toctoc,Santiago,Metropolitana,14.14,UF,48.8,2023-01-04 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-02-003703,toctoc,La Florida,Metropolitana,625000.0,CLP,55.5,2023-01-23 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,arriendo,agency
TT-2023-02-001407,toctoc,Maipú,Metropolitana,16.0,UF,63.5,2023-01-10 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-02-000342,toctoc,Independencia,Metropolitana,405000.0,CLP,43.5,2023-01-15 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-02-003571,toctoc,La Reina,Metropolitana,695000.0,CLP,44.8,2023-02-07 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,arriendo,agency
TT-2023-02-000905,toctoc,Santiago,Metropolitana,545000.0,CLP,45.0,2023-01-24 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,arriendo,agency
TT-2023-02-001900,toctoc,La Reina,Metropolitana,44.71,UF,121.0,2023-01-24 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-02-001105,toctoc,Estación Central,Metropolitana,435000.0,CLP,35.8,2022-12-02 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-02-004381,toctoc,La Florida,Metropolitana,13.57,UF,39.8,2023-02-13 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-02-004223,toctoc,Puente Alto,Metropolitana,13.43,UF,44.7,2023-01-11 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,Arriendo,agency
TT-2023-02-004395,toctoc,San Miguel,Metropolitana,20.43,UF,83.6,2023-01-20 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-02-004528,toctoc,Macul,Metropolitana,16.43,UF,58.2,2023-01-26 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2023-02-002083,toctoc,Renca,Metropolitana,355000.0,CLP,30.9,2023-01-23 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-02-004003,toctoc,Vitacura,Metropolitana,42.29,UF,72.0,2023-01-21 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-02-004684,toctoc,Santiago,Metropolitana,810000.0,CLP,65.3,2023-01-20 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-02-000874,toctoc,Huechuraba,Metropolitana,485000.0,CLP,31.3,2022-09-25 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-02-002947,toctoc,Estación Central,Metropolitana,12.86,UF,44.0,2023-01-02 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-02-000169,toctoc,Puente Alto,Metropolitana,485000.0,CLP,53.3,2023-01-24 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-02-004614,toctoc,Recoleta,Metropolitana,16.29,UF,50.8,2023-02-13 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-02-002306,toctoc,Maipú,Metropolitana,12.14,UF,33.2,2023-01-18 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-02-003513,toctoc,La Florida ,Metropolitana,505000.0,CLP,41.7,2022-09-27 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-02-004631,toctoc,Conchalí,Metropolitana,10.71,UF,37.2,2023-01-26 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,ARRIENDO,agency
TT-2023-02-003531,toctoc, Recoleta,Metropolitana,16.0,UF,55.2,2023-02-14 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,arriendo,agency
TT-2023-02-000975,toctoc,Recoleta,Metropolitana,415000.0,CLP,33.8,2022-12-23 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-02-003931,toctoc,Estación Central,Metropolitana,14.0,UF,59.6,2023-01-29 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-02-002453,toctoc,Huechuraba,Metropolitana,460000.0,CLP,24.4,2023-01-10 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,arriendo,agency
TT-2023-02-003354,toctoc,santiago,Metropolitana,19.57,UF,53.6,2023-02-10 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,Arriendo,agency
TT-2023-02-004698,toctoc,Vitacura,Metropolitana,1195000.0,CLP,64.5,2023-02-12 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,Arriendo,owner_direct
TT-2023-02-004118,toctoc,Macul,Metropolitana,580000.0,CLP,53.8,2023-02-02 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-02-001625,toctoc,Estación Central,Metropolitana,15.71,UF,69.8,2022-09-24 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,ARRIENDO,owner_direct
TT-2023-02-000243,toctoc,Providencia,Metropolitana,20.29,UF,42.5,2022-12-26 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-02-004050,toctoc,Lo Barnechea,Metropolitana,25.14,UF,44.3,2023-01-28 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,ARRIENDO,owner_direct
TT-2023-02-000093,toctoc,Peñalolén,Metropolitana,5170000.0,CLP,45.5,2023-01-29 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-02-003491,toctoc,Pudahuel,Metropolitana,30.43,UF,130.7,2023-01-30 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,Arriendo,agency
TT-2023-02-003543,toctoc,Ñuñoa,Metropolitana,620000.0,CLP,46.4,2023-01-20 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-02-004590,toctoc,Huechuraba,Metropolitana,21.14,UF,58.9,2022-09-20 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,arriendo,agency
TT-2023-02-001426,toctoc,Macul,Metropolitana,490000.0,CLP,50.0,2023-01-24 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
TT-2023-02-004041,toctoc,Macul,Metropolitana,535000.0,CLP,36.4,2023-02-08 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
TT-2023-02-000218,toctoc,Conchalí,Metropolitana,13.29,UF,53.2,2022-12-08 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
TT-2023-02-001886,toctoc, Macul,Metropolitana,14.0,UF,42.4,2023-01-18 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
TT-2023-02-003255,toctoc,Santiago,Metropolitana,21.29,UF,62.5,2022-12-23 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
TT-2023-02-002591,toctoc,Ñuñoa,Metropolitana,630000.0,CLP,58.7,2023-01-22 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
TT-2023-02-001603,toctoc,Ñuñoa,Metropolitana,71.86,UF,250.0,2022-12-30 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,arriendo,owner_direct
TT-2023-02-002752,toctoc,La Reina,Metropolitana,790000.0,CLP,42.1,2023-02-14 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,Arriendo,agency
TT-2023-02-000865,toctoc,Macul,Metropolitana,13.71,UF,30.9,2023-01-08 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
